key,title,status,source,pdf_url,attachment_key,local_path,error
TJNETIBP,Embracing Evolution: A Call for Body-Control Co-Design in Embodied Humanoid Robot,skipped_existing_local_pdf,,,,,
V4F5S7BR,Performance-guided Task-specific Optimization for Multirotor Design,skipped_existing_local_pdf,,,,,
3HG8BN2N,SCOOP'D: Learning Mixed-Liquid-Solid Scooping via Sim2Real Generative Policy,skipped_existing_local_pdf,,,,,
X3XP75FA,A Receding Horizon Reinforcement Learning Framework for Campus Chiller Energy Management - A case study from an Australian University,skipped_existing_local_pdf,,,,,
T7367QV2,Parallelizing Tree Search with Twice Sequential Monte Carlo,skipped_existing_local_pdf,,,,,
88DJFN89,LLM-Aligned Geographic Item Tokenization for Local-Life Recommendation,skipped_existing_local_pdf,,,,,
PAF5R7P2,Agent-R1: Training Powerful LLM Agents with End-to-End Reinforcement Learning,skipped_existing_local_pdf,,,,,
JMCCEVDZ,Composition-Dependent Properties of $\mathrm{Ce_{x}La_{0.95-x}Tb_{0.05}F_{3}}$ Nanopowders Tailored for X-Ray Photodynamic Therapy and Cathodoluminescence Imaging,skipped_existing_local_pdf,,,,,
FTNNHADN,Seer: Online Context Learning for Fast Synchronous LLM Reinforcement Learning,skipped_existing_local_pdf,,,,,
7SM5Q4CC,Heterogeneous Multi-Agent Proximal Policy Optimization for Power Distribution System Restoration,skipped_existing_local_pdf,,,,,
BNDT42NB,UniGen-1.5: Enhancing Image Generation and Editing through Reward Unification in Reinforcement Learning,skipped_existing_local_pdf,,,,,
RWH297FE,CITADEL: A Semi-Supervised Active Learning Framework for Malware Detection Under Continuous Distribution Drift,skipped_existing_local_pdf,,,,,
3X7QSRX4,Hardware optimization on Android for inference of AI models,skipped_existing_local_pdf,,,,,
DIFXMVV3,The Quick Red Fox gets the best Data Driven Classroom Interviews: A manual for an interview app and its associated methodology,skipped_existing_local_pdf,,,,,
QXSDX34H,Exploring the Effectiveness of Google Play Store's Privacy Transparency Channels,skipped_existing_local_pdf,,,,,
TRPNK6I3,Encoding and Understanding Astrophysical Information in Large Language Model-Generated Summaries,skipped_existing_local_pdf,,,,,
CJK7GQZN,Ground Truth Generation for Multilingual Historical NLP using LLMs,skipped_existing_local_pdf,,,,,
RPFRGTU2,Attention via Synaptic Plasticity is All You Need: A Biologically Inspired Spiking Neuromorphic Transformer,skipped_existing_local_pdf,,,,,
WTW26TB8,Near-Lossless Model Compression Enables Longer Context Inference in DNA Large Language Models,skipped_existing_local_pdf,,,,,
KU3ZVEG6,"Strategic Innovation Management in the Age of Large Language Models Market Intelligence, Adaptive R&D, and Ethical Governance",skipped_existing_local_pdf,,,,,
HVUE83JQ,Natural Language Interfaces for Databases: What Do Users Think?,skipped_existing_local_pdf,,,,,
8KRXISMN,LAUD: Integrating Large Language Models with Active Learning for Unlabeled Data,skipped_existing_local_pdf,,,,,
MMNA7ZGE,ARC Is a Vision Problem!,skipped_existing_local_pdf,,,,,
ZSCIMF4S,AttackVLA: Benchmarking Adversarial and Backdoor Attacks on Vision-Language-Action Models,skipped_existing_local_pdf,,,,,
X7QB83KX,VLA-R: Vision-Language Action Retrieval toward Open-World End-to-End Autonomous Driving,skipped_existing_local_pdf,,,,,
48Z2EFDK,AsyncVLA: Asynchronous Flow Matching for Vision-Language-Action Models,skipped_existing_local_pdf,,,,,
6ERXER2G,RoboTidy : A 3D Gaussian Splatting Household Tidying Benchmark for Embodied Navigation and Action,skipped_existing_local_pdf,,,,,
QVQJTKPI,Towards Deploying VLA without Fine-Tuning: Plug-and-Play Inference-Time VLA Policy Steering via Embodied Evolutionary Diffusion,skipped_existing_local_pdf,,,,,
6MBUDMX8,NORA-1.5: A Vision-Language-Action Model Trained using World Model- and Action-based Preference Rewards,skipped_existing_local_pdf,,,,,
SEKMRXEV,VLMs Guided Interpretable Decision Making for Autonomous Driving,skipped_existing_local_pdf,,,,,
UF2J6UUU,Weakly Supervised Ephemeral Gully Detection In Remote Sensing Images Using Vision Language Models,skipped_existing_local_pdf,,,,,
5DTVTF2U,Multi-view Phase-aware Pedestrian-Vehicle Incident Reasoning Framework with Vision-Language Models,skipped_existing_local_pdf,,,,,
9V2BUS9J,Let Language Constrain Geometry: Vision-Language Models as Semantic and Spatial Critics for 3D Generation,skipped_existing_local_pdf,,,,,
ZX69KB8Z,ArchMap: Arch-Flattening and Knowledge-Guided Vision Language Model for Tooth Counting and Structured Dental Understanding,skipped_existing_local_pdf,,,,,
E44Q9QKB,Agentic Video Intelligence: A Flexible Framework for Advanced Video Exploration and Understanding,skipped_existing_local_pdf,,,,,
XVE26CD3,Enhancing End-to-End Autonomous Driving with Risk Semantic Distillaion from VLM,skipped_existing_local_pdf,,,,,
WJ3K5HWH,Is Your VLM for Autonomous Driving Safety-Ready? A Comprehensive Benchmark for Evaluating External and In-Cabin Risks,skipped_existing_local_pdf,,,,,
7HWA3I5B,Enhancing Agentic Autonomous Scientific Discovery with Vision-Language Model Capabilities,skipped_existing_local_pdf,,,,,
G67K89KZ,Vision Large Language Models Are Good Noise Handlers in Engagement Analysis,skipped_existing_local_pdf,,,,,
NSXM2NP2,Experimental realization of a full-band wave antireflection based on temporal taper metamaterials,skipped_existing_local_pdf,,,,,
KM2CME33,Current-driven switching of topological spin chirality in a van der Waals antiferromagnet,skipped_existing_local_pdf,,,,,
PUMFFNJK,"ManipShield: A Unified Framework for Image Manipulation Detection, Localization and Explanation",skipped_existing_local_pdf,,,,,
BIU6GHDP,Steganographic Backdoor Attacks in NLP: Ultra-Low Poisoning and Defense Evasion,skipped_existing_local_pdf,,,,,
VU82XUP9,Continuous Vision-Language-Action Co-Learning with Semantic-Physical Alignment for Behavioral Cloning,skipped_existing_local_pdf,,,,,
H6RV7X9W,Toward Robust and Harmonious Adaptation for Cross-modal Retrieval,skipped_existing_local_pdf,,,,,
DDCBWT7G,Self-Supervised Multisensory Pretraining for Contact-Rich Robot Reinforcement Learning,skipped_existing_local_pdf,,,,,
PV6ZNCUS,A Neuro-Symbolic Framework for Reasoning under Perceptual Uncertainty: Bridging Continuous Perception and Discrete Symbolic Planning,skipped_existing_local_pdf,,,,,
RQUW3BHN,When AI Democratizes Exploitation: LLM-Assisted Strategic Manipulation of Fair Division Algorithms,skipped_existing_local_pdf,,,,,
SN4DE5U2,M-CALLM: Multi-level Context Aware LLM Framework for Group Interaction Prediction,skipped_existing_local_pdf,,,,,
PKVPACAH,Closing in on $α$-attractors,skipped_existing_local_pdf,,,,,
ITKPHBVN,Exploring AlphaFold 3 for CD47 Antibody-Antigen Binding Affinity: An Unexpected Discovery of Reverse docking,skipped_existing_local_pdf,,,,,
KSMKVZNZ,SMRC: Aligning Large Language Models with Student Reasoning for Mathematical Error Correction,skipped_existing_local_pdf,,,,,
3JFBW8HM,Overcoming global sensitivity limitations: using active subspaces to explore discrepancies between global and local parameter sensitivities,skipped_existing_local_pdf,,,,,
D67QQJ5D,A Neural Field-Based Approach for View Computation & Data Exploration in 3D Urban Environments,skipped_existing_local_pdf,,,,,
G3JWNH4B,A Sequential Operator-Splitting Framework for Exploration of Nonconvex Trajectory Optimization Solution Spaces,skipped_existing_local_pdf,,,,,
EARMA76I,SparseST: Exploiting Data Sparsity in Spatiotemporal Modeling and Prediction,skipped_existing_local_pdf,,,,,
DZKQJWF3,A weak convergence approach to the large deviations of the dynamic Schrödinger problem,skipped_existing_local_pdf,,,,,
AVBIC65W,Detection of Faint Sources by the UltraViolet Imaging Telescope Onboard AstroSat Using Poisson Distribution of Background,skipped_existing_local_pdf,,,,,
KF7999C8,ARCSnake V2: An Amphibious Multi-Domain Screw-Propelled Snake-Like Robot,skipped_existing_local_pdf,,,,,
U26Q5GNC,Learning Adaptive Neural Teleoperation for Humanoid Robots: From Inverse Kinematics to End-to-End Control,skipped_existing_local_pdf,,,,,
5383J4FD,Advancing Minimally Invasive Precision Surgery in Open Cavities with Robotic Flexible Endoscopy,skipped_existing_local_pdf,,,,,
ND9DQXC6,HMC: Learning Heterogeneous Meta-Control for Contact-Rich Loco-Manipulation,skipped_existing_local_pdf,,,,,
A34JI6R6,$π^{*}_{0.6}$: a VLA That Learns From Experience,skipped_existing_local_pdf,,,,,
T3I6QURG,DiffuDepGrasp: Diffusion-based Depth Noise Modeling Empowers Sim2Real Robotic Grasping,skipped_existing_local_pdf,,,,,
9II2MRF2,ResAlignNet: A Data-Driven Approach for INS/DVL Alignment,skipped_existing_local_pdf,,,,,
64ZIXZNI,Perceptual Symbol Systems,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
JXXNNNB5,Imagery in the congenitally blind: How visual are visual images?,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
S2ACCUTT,The role of vision in visual imagery experiments: Evidence from the congenitally blind,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
7LDNBULI,Representation of space in blind persons: Vision as a spatial sense?,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
4D5D4YHW,Mental rotation by the blind: Does mental rotation depend on visual imagery?,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
F3M2DQYJ,Activation of the primary visual cortex by Braille reading in blind subjects,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
9BZPV9HG,Cross-modal plasticity: Where and how?,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
ME7BEZTL,"Inner speech: Development, cognitive functions, phenomenology, and neurobiology",skipped_existing_local_pdf,,,,,
QM8K93ZP,Language processing in the occipital cortex of congenitally blind adults,skipped_existing_local_pdf,,,,,
82QQTLPE,Deaf-Blind Infants and Children,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
EZRMJR57,Hearing Gesture: How Our Hands Help Us Think,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
QHRCZUG5,Sign Language and Linguistic Universals,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
UGK5XTKI,Remarkable Conversations: A Guide to Developing Meaningful Communication with Children and Young Adults Who Are Deafblind,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
5WJK3PKY,The plastic human brain cortex,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
AGCBE64D,"Language, Cognition, and the Brain: Insights from Sign Language Research",skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
2X4SKW4U,Insights from the study of sign language acquisition,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
UBU2SJZV,Consciousness and the Computational Mind,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
SS2NCXST,"Language, Thought, and Reality: Selected Writings of Benjamin Lee Whorf",skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
4BVBT3FC,Thought and Language,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
IXJMNQT5,Perceptual Symbol Systems,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
S3ASPCII,Cross-modal plasticity: Where and how?,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
2HA2U8HN,Language processing in the occipital cortex of congenitally blind adults,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
AB4Y7TQN,Activation of the primary visual cortex by Braille reading in blind subjects,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
FBVU53IT,The role of vision in visual imagery experiments: Evidence from the congenitally blind,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
9LGNFZ7K,Imagery in the congenitally blind: How visual are visual images?,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
97UF5T6T,Mental rotation by the blind: Does mental rotation depend on visual imagery?,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
4ZEWGKUY,Representation of space in blind persons: Vision as a spatial sense?,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
863DIUV7,Humanoid Whole-Body Badminton via Multi-Stage Reinforcement Learning,skipped_existing_local_pdf,,,,,
CQGWSPM9,Multi-Stage Location Optimization Through Power Delay Profile Alignment Using Site-Specific Wireless Ray Tracing,skipped_existing_local_pdf,,,,,
2X4FHCSK,Near-Real-Time Resource Slicing for QoS Optimization in 5G O-RAN using Deep Reinforcement Learning,skipped_existing_local_pdf,,,,,
PHSJDQ5C,Probing phase transitions in non-Hermitian systems with quantum entanglement,skipped_existing_local_pdf,,,,,
VA8DUF4U,D-SMART: Enhancing LLM Dialogue Consistency via Dynamic Structured Memory And Reasoning Tree,skipped_existing_local_pdf,,,,,
RFHMKBBU,Conditional GLMMs for reaction times in choice tasks,skipped_existing_local_pdf,,,,,
IH3JIVFB,Optical design and sensitivity optimization of Cryogenic sub-Hz cROss torsion bar detector with quantum NOn-demolition Speed meter (CHRONOS),skipped_existing_local_pdf,,,,,
KJ52WDRA,Strongly enhanced lifetime of higher-order bimerons and antibimerons,skipped_existing_local_pdf,,,,,
8SN2PQMM,Evaluating Video Quality Metrics for Neural and Traditional Codecs using 4K/UHD-1 Videos,skipped_existing_local_pdf,,,,,
UBBT69I9,CommUNext: Deep Learning-Based Cross-Band and Multi-Directional Signal Prediction,skipped_existing_local_pdf,,,,,
MAXXHHHE,Rebellion: Noise-Robust Reasoning Training for Audio Reasoning Models,skipped_existing_local_pdf,,,,,
J6T8ZW9I,Beyond ReAct: A Planner-Centric Framework for Complex Tool-Augmented LLM Reasoning,skipped_existing_local_pdf,,,,,
RWGSUC9J,Two Constraint Compilation Methods for Lifted Planning,skipped_existing_local_pdf,,,,,
KWB47XFA,nuPlan-R: A Closed-Loop Planning Benchmark for Autonomous Driving via Reactive Multi-Agent Simulation,skipped_existing_local_pdf,,,,,
A4VCPCVC,Safe Planning in Interactive Environments via Iterative Policy Updates and Adversarially Robust Conformal Prediction,skipped_existing_local_pdf,,,,,
R6KCZ748,MIGHTY: Hermite Spline-based Efficient Trajectory Planning,skipped_existing_local_pdf,,,,,
UXWQXJP7,Collaborative Multi-Robot Non-Prehensile Manipulation via Flow-Matching Co-Generation,skipped_existing_local_pdf,,,,,
ZVV49U4W,GraphMASAL: A Graph-based Multi-Agent System for Adaptive Learning,skipped_existing_local_pdf,,,,,
R5TD96AD,Satisficing and Optimal Generalised Planning via Goal Regression (Extended Version),skipped_existing_local_pdf,,,,,
UPIM3II3,Peer Selection with Friends and Enemies,skipped_existing_local_pdf,,,,,
6HXG2TBS,GraphPilot: Grounded Scene Graph Conditioning for Language-Based Autonomous Driving,skipped_existing_local_pdf,,,,,
X2XV299R,RF-Squad: A radiofrequency simulator for quantum dot arrays,skipped_existing_local_pdf,,,,,
GH4KEXUT,Collective Enhancement of Photon Blockade via Two-Photon Interactions,skipped_existing_local_pdf,,,,,
GIJ9C3NS,\textit{Euclid}: From Galaxies to Gravitational Waves -- Forecasting Stochastic Gravitational Wave Background Anisotropies and Their Cross-Correlation,skipped_existing_local_pdf,,,,,
W9I8PIFK,"PEtab-GUI: A graphical user interface to create, edit and inspect PEtab parameter estimation problems",skipped_existing_local_pdf,,,,,
AUCMK8H2,Accurate models for recoil velocity distribution in black hole mergers with comparable to extreme mass-ratios and their astrophysical implications,skipped_existing_local_pdf,,,,,
2MVABU59,Beyond Exascale: Dataflow Domain Translation on a Cerebras Cluster,skipped_existing_local_pdf,,,,,
JEFHJB96,Drone Swarm Energy Management,skipped_existing_local_pdf,,,,,
8KZTHE7R,Estimating Total Effects in Bipartite Experiments with Spillovers and Partial Eligibility,skipped_existing_local_pdf,,,,,
UABP33GX,Who Moved My Distribution? Conformal Prediction for Interactive Multi-Agent Systems,skipped_existing_local_pdf,,,,,
DQ43525R,Enhancing the Outcome Reward-based RL Training of MLLMs with Self-Consistency Sampling,skipped_existing_local_pdf,,,,,
BXQJZBR3,Understanding the Nature of Depth-1 Equivariant Quantum Circuit,skipped_existing_local_pdf,,,,,
